Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
Which statement about confidentiality is most accurate under the PAP Code?,It never has exceptions,"It may be limited by law, imminent danger, or legitimate court request","It applies only to therapy, not assessment",It does not apply to telepsychology,2,The Code recognizes limits to confidentiality in legally mandated situations and serious danger.,Medium,Abnormal Psychology,Chapter 1,Chapter 1
A psychologist is asked to explain test findings to parents and teachers. Which is most appropriate?,Use only technical jargon to preserve authority,Explain results in nontechnical language appropriate to recipients,Release all raw materials instead,Refuse all explanation,2,"Ethical explanation of assessment results to relatives, parents, or teachers should use nontechnical language.",Medium,Abnormal Psychology,Chapter 1,Chapter 1
Which action is most ethical when a practitioner becomes aware that a colleague likely violated the Code and substantial harm may result?,Ignore it to protect collegiality,Post accusations on social media,Take further action and report to appropriate authority if informal resolution is insufficient and confidentiality is not violated,File a complaint without evidence,3,"The PAP Code allows informal resolution first, but requires further reporting when substantial harm is likely and confidentiality is not breached. MOCK EXAM- ABNORMAL PSYCHOLOGY EXAM 2",Medium,Abnormal Psychology,Chapter 1,Chapter 1
"A client reports recurrent distress and marked occupational impairment after weeks of persistent fear, insomnia, and avoidance. Which feature most strongly supports classifying the presentation as a mental disorder rather than a transient normal reaction?",The symptoms are unusual to the clinician,The presentation causes clinically significant distress or impairment,The client can describe the symptoms clearly,The symptoms began after a stressor,2,Clinically significant distress or impairment is a core threshold for diagnosing a mental disorder; symptoms alone are not sufficient.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
"In comprehensive differential diagnosis, which step should generally be ruled out first because it can invalidate the accuracy of the entire assessment?",Personality disorder,Malingering or factitious presentation,Adjustment disorder,Neurocognitive disorder,2,"Feigned or intentionally produced symptoms can undermine diagnostic validity, so they must be ruled out early.",Medium,Abnormal Psychology,Chapter 2,Chapter 2
A client has panic-like symptoms after heavy stimulant use and none when abstinent. What is the most appropriate initial diagnostic inference?,Primary panic disorder,Substance/medication-induced anxiety disorder,Generalized anxiety disorder,Somatic symptom disorder,2,Symptoms linked to substance use and resolving with abstinence indicate a substance-induced condition.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
A 52-year-old with abrupt-onset obsessive symptoms after a neurological illness is being assessed. Which principle is most important?,Assume a primary obsessive-compulsive disorder because obsessions are present,Consider a disorder due to another medical condition because late or atypical onset warrants medical evaluation,Diagnose illness anxiety disorder because health issues are involved,Delay diagnosis until symptoms have persisted for one year,2,Late or atypical onset suggests possible medical etiology requiring careful rule-out.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
Which best reflects the integrative approach to psychopathology?,Mental disorders are explained adequately by one dominant cause,Biological factors are primary and psychosocial factors are secondary,"Psychological disorders arise from interacting biological, psychological, and social influences",Only environmental learning histories matter for diagnosis,3,The integrative model emphasizes interaction of multiple contributing factors.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
Which research design provides the strongest basis for inferring that a treatment caused improvement in symptoms?,Cross-sectional survey,Case report,Randomized experiment,Archival chart review,3,Randomized experiments allow control of variables and strongest causal inference.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
A psychometrician administers an intelligence test to a child whose native language differs from the test norms. What is the most defensible interpretation?,The obtained IQ score alone is sufficient for diagnosis,Scores must be interpreted cautiously in light of sociocultural and language factors,Language differences matter only for projective tests,Adaptive functioning is irrelevant once a formal test score is available,2,Cultural and linguistic context affects validity of test results.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
Which statement about abnormal behavior is most accurate from a PRC board perspective?,Behavior that departs from social norms is always pathological,"Distress, dysfunction, and cultural context all matter in determining abnormality",Only biological markers define mental disorder,Any severe symptom automatically warrants diagnosis,2,"Modern definitions include distress, dysfunction, and cultural considerations.",Medium,Abnormal Psychology,Chapter 2,Chapter 2
A clinician is deciding whether a patient's grief-related sadness qualifies as a depressive disorder. Which principle best applies?,Any sadness after loss should be diagnosed if intense,Clinical judgment must distinguish normal but painful bereavement from a mental disorder,Bereavement never co-occurs with depression,The presence of insomnia alone confirms major depression,2,Differential diagnosis requires distinguishing normal grief from pathology.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
Which pioneer is most strongly associated with psychoanalysis and unconscious conflict?,Ivan Pavlov,Sigmund Freud,Carl Rogers,Aaron Beck,2,Freud developed psychoanalytic theory emphasizing unconscious processes.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
"A patient has excessive worry occurring more days than not across work, finances, and family, with muscle tension and sleep disturbance. Which diagnosis is most consistent?",Panic disorder,Generalized anxiety disorder,Specific phobia,Obsessive-compulsive disorder,2,"Persistent, excessive, and uncontrollable worry across multiple domains with physical symptoms characterizes generalized anxiety disorder.",Medium,Abnormal Psychology,Chapter 2,Chapter 2
"A student experiences sudden surges of intense fear with palpitations and fear of dying, then begins avoiding malls and buses because escape might be difficult. Which pair best fits?",Generalized anxiety disorder and illness anxiety disorder,Panic disorder and agoraphobia,Specific phobia and acute stress disorder,Social anxiety disorder and OCD,2,Recurrent panic attacks followed by avoidance of situations where escape is difficult indicates panic disorder with agoraphobia.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
A child speaks freely at home but persistently fails to speak at school despite normal language ability. Which diagnosis is most likely?,Autism spectrum disorder,Selective mutism,Social communication disorder,Oppositional defiant disorder,2,Consistent failure to speak in specific social settings despite ability elsewhere defines selective mutism.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
"A woman is terrified only of elevators and goes to great lengths to avoid them, while functioning well otherwise. Which diagnosis is most consistent?",Specific phobia,Agoraphobia,Panic disorder,Generalized anxiety disorder,1,Fear limited to a specific object or situation with avoidance is characteristic of specific phobia.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
Which learning concept best explains why fear develops rapidly for some stimuli such as snakes or heights but not for electrical outlets?,Extinction,Prepared learning,Negative reinforcement,Response cost,2,Evolutionarily predisposed fear responses develop more easily for certain stimuli.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
A man repeatedly washes his hands for hours because of intrusive contamination thoughts that he recognizes as excessive. Which diagnosis is most likely?,Obsessive-compulsive disorder,Illness anxiety disorder,Delusional disorder,Obsessive-compulsive personality disorder,1,Presence of intrusive obsessions and repetitive compulsions with insight supports OCD.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
"A client is preoccupied with a slight flaw in appearance and repeatedly checks mirrors, seeking reassurance and considering unnecessary cosmetic procedures. The best diagnosis is:",Social anxiety disorder,Body dysmorphic disorder,Somatic symptom disorder,Avoidant personality disorder,2,Excessive preoccupation with perceived physical defects and repetitive behaviors defines body dysmorphic disorder.,Medium,Abnormal Psychology,Chapter 2,Chapter 2
